------Generation 0------
Rule  1: 553282112311821111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1551cb1d1122112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 14: d12112114258241119, Class:  1, CF:0.60213, Len: 18, Fitness_tra: 0
Rule 15: 1881878511c1d11751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 17: 000000000000000070, Class:  0, CF:0.447477, Len:  1, Fitness_tra: 0
Rule 18: 000070000000000000, Class:  0, CF:0.478747, Len:  1, Fitness_tra: 0
Rule 19: 300000000000580090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 22: 0000000600b0000000, Class:  0, CF:0.267415, Len:  2, Fitness_tra: 0
Rule 23: 000d00000500000000, Class:  0, CF:0.272853, Len:  2, Fitness_tra: 0
Rule 24: 0000c0000000000000, Class:  0, CF:0.893557, Len:  1, Fitness_tra: 1
Rule 25: 000000000000000005, Class:  0, CF:0.32385, Len:  1, Fitness_tra: 0
Rule 26: 36114b1431511112c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11514411212c211113, Class:  0, CF:0.94398, Len: 18, Fitness_tra: 0
Rule 28: 0c0000000000000000, Class:  0, CF:0.659627, Len:  1, Fitness_tra: 62
Rule 29: 000000000c00000200, Class:  0, CF:0.506331, Len:  2, Fitness_tra: 0
Rule 30: 000000005000000000, Class:  0, CF:0.407407, Len:  1, Fitness_tra: 0
Rule 31: 000000000900000000, Class:  0, CF:0.446443, Len:  1, Fitness_tra: 0
Rule 32: d00000000800000000, Class:  0, CF:0.0762888, Len:  2, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 34: c1d12111858c242218, Class:  0, CF:0.376818, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 37: 030000000000000000, Class:  0, CF:0.471311, Len:  1, Fitness_tra: 0
Rule 38: 28572b1dc2c4181147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b000000000000000b0, Class:  0, CF:0.63563, Len:  2, Fitness_tra: 5
Rule 40: 55d12288821c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d1114214142521155, Class:  0, CF:0.143695, Len: 18, Fitness_tra: 0
Rule 42: 8118c1cd181c181288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 515214251314182711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000004000000000, Class:  0, CF:0.347726, Len:  1, Fitness_tra: 0
Rule 45: 1315123253d1e232d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c1511c1d114cd22125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 19182c8d49125141c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d722cb8d122c171133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 50: d132128185c2513115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000080000, Class:  0, CF:0.926566, Len:  1, Fitness_tra: 3
Rule 52: 000000000000000003, Class:  0, CF:0.716593, Len:  1, Fitness_tra: 83
Rule 53: 191444152322d44411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 125212291812121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 158221cd22cc127241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000b000000000, Class:  0, CF:0.588295, Len:  1, Fitness_tra: 42
Rule 57: 600000000000000000, Class:  0, CF:0.720046, Len:  1, Fitness_tra: 4
Rule 58: 00000000020000000d, Class:  0, CF:0.199116, Len:  2, Fitness_tra: 0
Rule 59: 020000000000000000, Class:  0, CF:0.455933, Len:  1, Fitness_tra: 0
Rule 60: 852241c1454155224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 008b000000b0700000, Class:  0, CF:0.580575, Len:  4, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 151412c1221c1c1811, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 111722c5182c1c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  0, CF:0.407407, Len:  1, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 67: c152c1131c8c812115, Class:  0, CF:0.272238, Len: 18, Fitness_tra: 0
Rule 68: 39114c113551141113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 71: 225244c51124111111, Class:  0, CF:0.997619, Len: 18, Fitness_tra: 0
Rule 72: 811b1715c2c2d11821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31f122341e59121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000003000000002, Class:  0, CF:0.628406, Len:  2, Fitness_tra: 11
Rule 75: 115227c11512141151, Class:  0, CF:0.674264, Len: 18, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 77: e008000c0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000b004250000000, Class:  0, CF:0.465543, Len:  4, Fitness_tra: 0
Rule 79: 009000500000000000, Class:  0, CF:0.262904, Len:  2, Fitness_tra: 0
Rule 80: 000000000000000080, Class:  0, CF:0.411234, Len:  1, Fitness_tra: 0
Rule 81: 000000003000000002, Class:  0, CF:0.628406, Len:  2, Fitness_tra: 0
Rule 82: 00000000d00d000000, Class:  0, CF:0.421997, Len:  2, Fitness_tra: 0
Rule 83: 1118c15c8c5c222215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 85: 0d0000000000000000, Class:  0, CF:0.178988, Len:  1, Fitness_tra: 0
Rule 86: 1155115c515111219d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1551c1854882dc1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 151111892111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000400094040000500, Class:  0, CF:0.869257, Len:  5, Fitness_tra: 0
Rule 90: c82bb71528c182141b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: d857221142128c1811, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 000000002000000002, Class:  0, CF:0.221292, Len:  2, Fitness_tra: 0
Rule 93: 0a0000000000000000, Class:  0, CF:0.345154, Len:  1, Fitness_tra: 0
Rule 94: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 95: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 96: 52281251cc18142213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 98: 000000004000000000, Class:  0, CF:0.347726, Len:  1, Fitness_tra: 0
Rule 99: 111117414c2b221111, Class:  0, CF:0.880257, Len: 18, Fitness_tra: 0
Rule100: 1131115d51111c11c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7218
------Result------
Miss_rate(tra)	:25.7218
Miss_rate(tst)	:25
ARL				:4.01429

------Generation 70------
Rule  1: 553282112311821111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 020000002000000000, Class:  0, CF:0.348003, Len:  2, Fitness_tra: 0
Rule  3: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 159
Rule  4: 221224158188cc1525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 500000000080800000, Class:  1, CF:0.0527753, Len:  3, Fitness_tra: 0
Rule  6: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule  7: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule  8: 009000020450000000, Class:  0, CF:0.444823, Len:  4, Fitness_tra: 0
Rule  9: 00000000008c000000, Class:  0, CF:0.102849, Len:  2, Fitness_tra: 0
Rule 10: 1211c721212211251e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 12: 1551cb1d1122112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 14: d12112114258241119, Class:  1, CF:0.60213, Len: 18, Fitness_tra: 0
Rule 15: 1881878511c1d11751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 17: 000000000000000070, Class:  0, CF:0.447477, Len:  1, Fitness_tra: 0
Rule 18: 000070000000000000, Class:  0, CF:0.478747, Len:  1, Fitness_tra: 0
Rule 19: 300000000000580090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 22: 0000000600b0000000, Class:  0, CF:0.267415, Len:  2, Fitness_tra: 0
Rule 23: 000d00000500000000, Class:  0, CF:0.272853, Len:  2, Fitness_tra: 0
Rule 24: 0000c0000000000000, Class:  0, CF:0.893557, Len:  1, Fitness_tra: 1
Rule 25: 000000000000000005, Class:  0, CF:0.32385, Len:  1, Fitness_tra: 0
Rule 26: 36114b1431511112c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11514411212c211113, Class:  0, CF:0.94398, Len: 18, Fitness_tra: 0
Rule 28: 0c0000000000000000, Class:  0, CF:0.659627, Len:  1, Fitness_tra: 62
Rule 29: 000000000c00000200, Class:  0, CF:0.506331, Len:  2, Fitness_tra: 0
Rule 30: 000000005000000000, Class:  0, CF:0.407407, Len:  1, Fitness_tra: 0
Rule 31: 000000000900000000, Class:  0, CF:0.446443, Len:  1, Fitness_tra: 0
Rule 32: d00000000800000000, Class:  0, CF:0.0762888, Len:  2, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 34: c1d12111858c242218, Class:  0, CF:0.376818, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 37: 030000000000000000, Class:  0, CF:0.471311, Len:  1, Fitness_tra: 0
Rule 38: 28572b1dc2c4181147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b000000000000000b0, Class:  0, CF:0.63563, Len:  2, Fitness_tra: 5
Rule 40: 55d12288821c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d1114214142521155, Class:  0, CF:0.143695, Len: 18, Fitness_tra: 0
Rule 42: 8118c1cd181c181288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 515214251314182711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000004000000000, Class:  0, CF:0.347726, Len:  1, Fitness_tra: 0
Rule 45: 1315123253d1e232d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c1511c1d114cd22125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 19182c8d49125141c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d722cb8d122c171133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 50: d132128185c2513115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000080000, Class:  0, CF:0.926566, Len:  1, Fitness_tra: 3
Rule 52: 000000000000000003, Class:  0, CF:0.716593, Len:  1, Fitness_tra: 83
Rule 53: 191444152322d44411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 125212291812121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 158221cd22cc127241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000b000000000, Class:  0, CF:0.588295, Len:  1, Fitness_tra: 42
Rule 57: 600000000000000000, Class:  0, CF:0.720046, Len:  1, Fitness_tra: 4
Rule 58: 00000000020000000d, Class:  0, CF:0.199116, Len:  2, Fitness_tra: 0
Rule 59: 020000000000000000, Class:  0, CF:0.455933, Len:  1, Fitness_tra: 0
Rule 60: 852241c1454155224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 008b000000b0700000, Class:  0, CF:0.580575, Len:  4, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 151412c1221c1c1811, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 111722c5182c1c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  0, CF:0.407407, Len:  1, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 67: c152c1131c8c812115, Class:  0, CF:0.272238, Len: 18, Fitness_tra: 0
Rule 68: 39114c113551141113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 71: 225244c51124111111, Class:  0, CF:0.997619, Len: 18, Fitness_tra: 0
Rule 72: 811b1715c2c2d11821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31f122341e59121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000003000000002, Class:  0, CF:0.628406, Len:  2, Fitness_tra: 11
Rule 75: 115227c11512141151, Class:  0, CF:0.674264, Len: 18, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 77: e008000c0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000b004250000000, Class:  0, CF:0.465543, Len:  4, Fitness_tra: 0
Rule 79: 009000500000000000, Class:  0, CF:0.262904, Len:  2, Fitness_tra: 0
Rule 80: 000000000000000080, Class:  0, CF:0.411234, Len:  1, Fitness_tra: 0
Rule 81: 000000003000000002, Class:  0, CF:0.628406, Len:  2, Fitness_tra: 0
Rule 82: 00000000d00d000000, Class:  0, CF:0.421997, Len:  2, Fitness_tra: 0
Rule 83: 1118c15c8c5c222215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 85: 0d0000000000000000, Class:  0, CF:0.178988, Len:  1, Fitness_tra: 0
Rule 86: 1155115c515111219d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1551c1854882dc1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 151111892111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000400094040000500, Class:  0, CF:0.869257, Len:  5, Fitness_tra: 0
Rule 90: c82bb71528c182141b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: d857221142128c1811, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 000000002000000002, Class:  0, CF:0.221292, Len:  2, Fitness_tra: 0
Rule 93: 0a0000000000000000, Class:  0, CF:0.345154, Len:  1, Fitness_tra: 0
Rule 94: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 95: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 96: 52281251cc18142213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 98: 000000004000000000, Class:  0, CF:0.347726, Len:  1, Fitness_tra: 0
Rule 99: 111117414c2b221111, Class:  0, CF:0.880257, Len: 18, Fitness_tra: 0
Rule100: 1131115d51111c11c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7218
------Result------
Miss_rate(tra)	:25.7218
Miss_rate(tst)	:25
ARL				:4.01429

------Generation 80------
Rule  1: 553282112311821111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 020000002000000000, Class:  0, CF:0.348003, Len:  2, Fitness_tra: 0
Rule  3: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 159
Rule  4: 221224158188cc1525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 500000000080800000, Class:  1, CF:0.0527753, Len:  3, Fitness_tra: 0
Rule  6: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule  7: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule  8: 009000020450000000, Class:  0, CF:0.444823, Len:  4, Fitness_tra: 0
Rule  9: 00000000008c000000, Class:  0, CF:0.102849, Len:  2, Fitness_tra: 0
Rule 10: 1211c721212211251e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 12: 1551cb1d1122112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 14: d12112114258241119, Class:  1, CF:0.60213, Len: 18, Fitness_tra: 0
Rule 15: 1881878511c1d11751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 17: 000000000000000070, Class:  0, CF:0.447477, Len:  1, Fitness_tra: 0
Rule 18: 000070000000000000, Class:  0, CF:0.478747, Len:  1, Fitness_tra: 0
Rule 19: 300000000000580090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 22: 0000000600b0000000, Class:  0, CF:0.267415, Len:  2, Fitness_tra: 0
Rule 23: 000d00000500000000, Class:  0, CF:0.272853, Len:  2, Fitness_tra: 0
Rule 24: 0000c0000000000000, Class:  0, CF:0.893557, Len:  1, Fitness_tra: 1
Rule 25: 000000000000000005, Class:  0, CF:0.32385, Len:  1, Fitness_tra: 0
Rule 26: 36114b1431511112c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 11514411212c211113, Class:  0, CF:0.94398, Len: 18, Fitness_tra: 0
Rule 28: 0c0000000000000000, Class:  0, CF:0.659627, Len:  1, Fitness_tra: 62
Rule 29: 000000000c00000200, Class:  0, CF:0.506331, Len:  2, Fitness_tra: 0
Rule 30: 000000005000000000, Class:  0, CF:0.407407, Len:  1, Fitness_tra: 0
Rule 31: 000000000900000000, Class:  0, CF:0.446443, Len:  1, Fitness_tra: 0
Rule 32: d00000000800000000, Class:  0, CF:0.0762888, Len:  2, Fitness_tra: 0
Rule 33: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 34: c1d12111858c242218, Class:  0, CF:0.376818, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 36: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 37: 030000000000000000, Class:  0, CF:0.471311, Len:  1, Fitness_tra: 0
Rule 38: 28572b1dc2c4181147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b000000000000000b0, Class:  0, CF:0.63563, Len:  2, Fitness_tra: 5
Rule 40: 55d12288821c111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2d1114214142521155, Class:  0, CF:0.143695, Len: 18, Fitness_tra: 0
Rule 42: 8118c1cd181c181288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 515214251314182711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000004000000000, Class:  0, CF:0.347726, Len:  1, Fitness_tra: 0
Rule 45: 1315123253d1e232d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c1511c1d114cd22125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 19182c8d49125141c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d722cb8d122c171133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 50: d132128185c2513115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000080000, Class:  0, CF:0.926566, Len:  1, Fitness_tra: 3
Rule 52: 000000000000000003, Class:  0, CF:0.716593, Len:  1, Fitness_tra: 83
Rule 53: 191444152322d44411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 125212291812121144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 158221cd22cc127241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000b000000000, Class:  0, CF:0.588295, Len:  1, Fitness_tra: 42
Rule 57: 600000000000000000, Class:  0, CF:0.720046, Len:  1, Fitness_tra: 4
Rule 58: 00000000020000000d, Class:  0, CF:0.199116, Len:  2, Fitness_tra: 0
Rule 59: 020000000000000000, Class:  0, CF:0.455933, Len:  1, Fitness_tra: 0
Rule 60: 852241c1454155224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 008b000000b0700000, Class:  0, CF:0.580575, Len:  4, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 63: 151412c1221c1c1811, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 64: 111722c5182c1c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000005000000000, Class:  0, CF:0.407407, Len:  1, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 67: c152c1131c8c812115, Class:  0, CF:0.272238, Len: 18, Fitness_tra: 0
Rule 68: 39114c113551141113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 70: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 71: 225244c51124111111, Class:  0, CF:0.997619, Len: 18, Fitness_tra: 0
Rule 72: 811b1715c2c2d11821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 31f122341e59121119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000003000000002, Class:  0, CF:0.628406, Len:  2, Fitness_tra: 11
Rule 75: 115227c11512141151, Class:  0, CF:0.674264, Len: 18, Fitness_tra: 0
Rule 76: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 77: e008000c0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 00000b004250000000, Class:  0, CF:0.465543, Len:  4, Fitness_tra: 0
Rule 79: 009000500000000000, Class:  0, CF:0.262904, Len:  2, Fitness_tra: 0
Rule 80: 000000000000000080, Class:  0, CF:0.411234, Len:  1, Fitness_tra: 0
Rule 81: 000000003000000002, Class:  0, CF:0.628406, Len:  2, Fitness_tra: 0
Rule 82: 00000000d00d000000, Class:  0, CF:0.421997, Len:  2, Fitness_tra: 0
Rule 83: 1118c15c8c5c222215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 85: 0d0000000000000000, Class:  0, CF:0.178988, Len:  1, Fitness_tra: 0
Rule 86: 1155115c515111219d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1551c1854882dc1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 151111892111111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000400094040000500, Class:  0, CF:0.869257, Len:  5, Fitness_tra: 0
Rule 90: c82bb71528c182141b, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: d857221142128c1811, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 000000002000000002, Class:  0, CF:0.221292, Len:  2, Fitness_tra: 0
Rule 93: 0a0000000000000000, Class:  0, CF:0.345154, Len:  1, Fitness_tra: 0
Rule 94: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 95: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 96: 52281251cc18142213, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 98: 000000004000000000, Class:  0, CF:0.347726, Len:  1, Fitness_tra: 0
Rule 99: 111117414c2b221111, Class:  0, CF:0.880257, Len: 18, Fitness_tra: 0
Rule100: 1131115d51111c11c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.7218
------Result------
Miss_rate(tra)	:25.7218
Miss_rate(tst)	:25
ARL				:4.01429

------Generation 90------
Rule  1: 553282112311821111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 020000002000000000, Class:  0, CF:0.348003, Len:  2, Fitness_tra: 0
Rule  3: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 159
Rule  4: 221224158188cc1525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 500000000080800000, Class:  1, CF:0.0527753, Len:  3, Fitness_tra: 0
Rule  6: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule  7: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule  8: 009000020450000000, Class:  0, CF:0.444823, Len:  4, Fitness_tra: 0
Rule  9: 00000000008c000000, Class:  0, CF:0.102849, Len:  2, Fitness_tra: 0
Rule 10: 1211c721212211251e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 000000000000000000, Class:  0, CF:0.485564, Len:  0, Fitness_tra: 0
Rule 12: 1551cb1d1122112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
